,match_id,times,gold_t_0,gold_t_1,gold_t_2,gold_t_3,gold_t_4,gold_t_128,gold_t_129,gold_t_130,gold_t_131,gold_t_132
384,384,900,5172,2815,3316,2454,7586,6725,3597,3905,3243,4324
385,385,900,4768,1698,3626,4974,3065,3258,4048,4504,5143,4787
386,386,900,3257,5125,4193,3898,2255,5371,3155,4711,3755,2957
387,387,900,4318,3798,2403,4953,5458,5458,2404,4842,3620,3767
388,388,900,4222,3718,3920,3945,4335,7252,4465,4479,6802,3939
389,389,900,4666,3301,4298,1921,3147,5209,5216,2951,7211,3966
390,390,900,3637,5851,2530,2811,5181,5570,5255,2371,5077,5929
391,391,900,5021,3216,3821,3272,3187,3458,3759,5021,3057,3254
392,392,900,7142,2895,7173,5195,5093,5074,2607,2330,3977,3327
393,393,900,5876,2861,6087,4525,4769,3376,3067,4824,5645,4528
394,394,900,3487,3790,4741,4831,3223,4389,2615,5585,3778,5764
395,395,900,2610,4075,2679,8118,2696,5806,5721,3965,4486,2735
396,396,900,4116,4401,7263,3257,5146,7161,3429,3560,6352,4501
397,397,900,5832,2607,10813,5071,3921,3404,3249,5251,5701,3523
398,398,900,3961,4007,3718,4043,6937,6401,4270,4923,2409,5910
399,399,900,5476,5748,5727,3184,4239,8173,3898,2461,2216,3022
400,400,900,3296,2606,7204,3497,3819,4557,6976,3314,3760,4265
401,401,900,2605,15599,5231,3205,2783,4667,2441,5228,4709,1500
402,402,900,2913,4989,5330,6423,3831,4548,3823,3574,3873,3415
403,403,900,5458,4202,4155,2225,4076,6135,4649,3387,4047,2544
404,404,900,2705,5536,4384,4135,4150,5025,6046,5766,3324,4389
405,405,900,2978,4817,6629,5755,4267,4007,5103,5076,3836,3402
406,406,900,6798,8451,3234,5386,4028,3706,3012,2351,6071,3070
407,407,900,2893,8356,2188,3923,4526,5232,6028,6290,2552,6231
408,408,900,3160,6447,4610,6845,2977,3905,2884,5534,5083,2630
409,409,900,4088,2456,7939,5491,3807,5741,2105,2638,4106,5069
410,410,900,2895,2940,7211,4152,2875,2349,4110,1834,6069,6118
411,411,900,4593,9322,4928,2519,5282,5340,6071,5144,4561,3191
412,412,900,2118,3998,3232,4783,6330,2535,6035,3029,6413,5326
413,413,900,4147,6769,2248,3932,6019,3793,3286,2769,6537,6560
414,414,900,5903,2968,4261,4661,3125,3090,4869,2211,5025,5476
415,415,900,3265,2308,4535,4740,3214,3742,4554,2820,4413,3400
416,416,900,4910,5545,3416,5342,2536,4756,3477,5257,3630,3735
417,417,900,4768,3305,6943,2863,4522,3259,6338,7474,2816,3181
418,418,900,3845,1874,7533,3608,4453,3229,4437,4105,2755,4785
419,419,900,5684,6016,3283,5807,2741,5155,2842,6015,5021,2339
420,420,900,3236,3987,3013,3019,4536,4868,2703,4555,5224,4341
421,421,900,5073,3214,4552,3567,6031,6274,2510,4383,2222,3734
422,422,900,5007,3988,2658,6024,3438,3651,3646,2707,2161,7330
423,423,900,2169,4256,7169,3485,3395,5957,9525,4902,4933,4185
424,424,900,2398,4776,4755,4592,4948,5827,5030,5366,5382,2338
425,425,900,1927,5015,3112,4913,2615,7286,4974,2782,4453,3607
426,426,900,3504,4565,3317,3969,4689,4876,2783,3757,3294,2870
427,427,900,3976,5841,6408,5086,4932,1916,3008,2521,3870,4363
428,428,900,6906,3674,3791,3239,5435,2196,5194,4742,5698,3019
429,429,900,4895,4691,5942,3776,3936,4656,7251,3772,6767,4084
430,430,900,6013,4951,3890,5581,4286,6829,5585,4145,4347,4609
431,431,900,3214,4972,4846,7431,6947,3761,6567,5567,3141,3414
432,432,900,3782,1936,2716,4925,4350,2024,2626,4974,5840,3783
433,433,900,2626,8020,2823,4693,4077,4864,6827,2506,5362,4051
434,434,900,3850,4073,5557,2243,2606,3763,2236,2425,5935,3479
435,435,900,4718,6393,3980,4480,2138,3601,2877,5611,7952,4460
436,436,900,6745,2228,2991,4952,4485,2689,3729,3192,6859,4642
437,437,900,1980,4843,4599,5537,4790,2833,2473,5347,1743,3451
438,438,900,4134,3517,4498,3672,5045,4570,6058,4068,2773,2644
439,439,900,8503,4777,3490,1689,1499,7747,4444,8036,4219,7800
440,440,900,4316,3209,4275,5252,3373,4242,3205,3749,3854,4580
441,441,900,2627,3096,3919,6108,4858,5203,6545,4516,3073,5949
442,442,900,4466,5548,2661,3221,4606,6068,7143,4684,2699,6520
443,443,900,2604,3273,6319,4008,5293,3956,5505,5394,2160,2950
444,444,900,3916,4370,4566,4425,3837,5596,4635,5749,2278,6236
445,445,900,6388,3646,5887,5572,8230,4781,5623,5831,4240,4029
446,446,900,3974,4823,4216,4304,4421,6792,5549,3648,3010,6263
447,447,900,7685,2848,4374,5685,3250,6245,5506,4777,2795,4961
448,448,900,9087,6386,3634,5471,3593,4429,3321,6334,3759,4666
449,449,900,3886,4994,4047,6295,4288,3721,3870,4521,3190,3418
450,450,900,3997,4522,6432,2877,4434,1752,3847,4725,3855,4519
451,451,900,3889,5562,4439,4395,2799,5373,3566,3873,5091,3527
452,452,900,4363,3778,2697,3667,2880,3991,3537,6650,2199,3195
453,453,900,2536,4983,3234,5735,3986,2624,5583,4818,2773,4387
454,454,900,5747,2338,3542,4458,3502,4269,3312,5257,6802,2122
455,455,900,2772,5119,3757,4254,3602,4218,7426,4510,7120,2980
456,456,900,2939,7869,3466,6701,2957,3846,3153,3679,3970,4498
457,457,900,5418,3576,4960,3527,3401,4358,6212,4671,5692,3426
458,458,900,2927,3480,4603,5279,4079,4800,2929,4516,2380,4218
459,459,900,3122,3459,4991,7195,4936,5576,6439,2479,2867,4257
460,460,900,4476,6646,2458,5551,3703,3619,6739,4835,2437,5733
461,461,900,2823,6661,4340,3603,1911,5758,2400,2250,3496,6117
462,462,900,5034,5040,4743,3127,3109,4222,6496,2718,2056,4795
463,463,900,4063,8077,2776,4316,7269,3765,3863,4582,4142,5184
464,464,900,3765,2008,4140,3771,3369,7392,2777,4543,5928,4379
465,465,900,4533,5744,4931,4900,3335,5939,3898,5270,4806,3794
466,466,900,3648,3218,3441,2820,2859,3444,2794,4620,3392,3794
467,467,900,6242,3488,6066,2838,6198,3478,3432,3159,10463,5015
468,468,900,5660,5454,2921,4865,2515,4577,6012,5598,3892,7314
469,469,900,2948,2721,6209,3851,4503,5785,5301,2788,5034,3356
470,470,900,3571,7470,8389,4375,3615,6254,2661,5876,2706,5669
471,471,900,5415,4926,2195,4551,2474,5908,3798,3308,4021,6666
472,472,900,4654,2972,4861,3865,3602,6371,6021,5447,3204,3801
473,473,900,3707,2960,3347,6859,4141,3667,6034,6226,3487,3284
474,474,900,2666,7349,2326,4167,6748,4869,4189,2317,5642,2816
475,475,900,4149,6739,6299,4737,4428,2325,3683,6450,6260,3414
476,476,900,3415,4193,4482,4154,3585,5636,5272,6083,3371,5214
477,477,900,5367,3691,5852,3415,4525,3673,3372,3179,3407,3989
478,478,900,3947,2748,5001,4354,3174,2908,7112,4934,4750,4015
479,479,900,5315,3106,4552,6240,3394,3652,2833,5238,4998,5829
480,480,900,7115,3006,2594,4346,4817,3457,4415,3633,3751,3387
481,481,900,5221,5389,3666,8126,5227,3675,4737,7870,3031,3591
482,482,900,5250,2946,3515,2644,3441,5777,3840,3942,3422,5956
483,483,900,3295,5291,4987,4641,5995,3254,2716,7722,4719,4150
484,484,900,3911,8346,3543,2682,5713,5382,5278,5397,2358,3488
485,485,900,5078,5859,5755,3916,4031,3723,4727,3649,3361,4845
486,486,900,5297,4058,3892,2175,6614,4273,4647,4392,3306,3417
487,487,900,5345,5291,4196,5230,3687,2377,3789,6467,6593,3056
488,488,900,3320,8808,2429,7420,4026,6010,2385,5664,4055,2431
489,489,900,3628,3775,2225,6376,3710,4835,7490,6646,7146,4733
490,490,900,3000,6234,4701,6053,3152,5486,4954,3730,3348,4537
491,491,900,2747,5931,3280,6127,6940,4102,3583,5692,6674,4119
492,492,900,4159,4596,2018,2272,4537,4889,4144,2018,3802,6029
493,493,900,2927,4977,3555,3784,3728,3580,3870,3889,4294,3606
494,494,900,2237,4930,3767,3346,5367,4475,4004,4027,4020,4438
495,495,900,4847,5769,2969,5413,3610,3499,8385,5328,3195,3454
496,496,900,6864,8524,4385,6668,3144,5661,3449,3307,3614,3108
497,497,900,2421,2911,6119,5917,5206,4503,3015,3908,4308,3702
498,498,900,2543,4202,3903,3447,3277,3098,5360,3155,4255,6340
499,499,900,8967,5502,4911,2777,2628,4142,7970,5357,3316,3292
500,500,900,4666,3942,3516,2286,5517,3086,2829,4035,4312,5486
501,501,900,6287,3025,5400,5044,2759,3639,5328,2325,5201,2700
502,502,900,3781,3284,1900,3997,6951,3595,7133,3063,4127,6604
503,503,900,3738,5354,4107,3372,3221,5512,6208,4547,2756,2019
504,504,900,2503,4778,4472,4186,2836,4018,3563,8004,3576,4587
505,505,900,3687,6286,8161,3228,5611,5360,3622,3738,3958,6909
506,506,900,5835,3539,4334,4121,5934,6597,3400,5610,3119,2992
507,507,900,3882,3181,7290,2203,4652,2764,5834,4717,2796,5493
508,508,900,3737,4209,2964,2747,5599,3767,3661,6244,7187,3077
509,509,900,4930,4750,2997,7870,2933,7508,3752,3142,3142,5669
510,510,900,4641,3477,6060,3451,5544,3104,5585,4592,4808,2045
511,511,900,4602,6305,4146,5345,2286,4928,2611,4198,4369,3521
512,512,900,3514,5719,5256,4459,5233,4751,3120,8014,6188,1988
513,513,900,4146,4218,3162,3595,4900,3621,3539,3212,4742,4165
514,514,900,3572,9020,2590,6675,3961,6814,4049,5223,6919,3252
515,515,900,6416,3695,6583,5653,5033,3946,4240,4448,5103,3129
516,516,900,4321,11271,2339,5291,2609,5111,5607,2806,5318,5059
517,517,900,7378,1899,2865,5279,3324,3788,6019,8336,5517,3953
518,518,900,3667,4555,4319,5417,2222,2407,3430,4527,3450,5360
519,519,900,6276,4066,4676,6112,5767,4717,2368,4633,3966,6367
520,520,900,4478,3667,5750,2231,3892,2521,4838,3907,5293,6950
521,521,900,3326,3382,7863,3705,5058,4799,2429,4050,3793,3382
522,522,900,3122,2395,4016,4914,3962,2207,4246,3249,3207,5079
523,523,900,2765,2838,1874,1791,2229,4764,5089,5356,5158,2753
524,524,900,2581,5024,5442,3106,3889,2612,3430,6406,2930,4648
525,525,900,4724,6141,3510,3999,3343,4354,3184,1928,3210,3307
526,526,900,2581,2877,5117,3969,3946,4620,4919,2957,2664,4025
527,527,900,9345,6426,5635,5622,10544,7571,2244,5198,3615,3238
528,528,900,7815,2386,6116,4772,3202,3591,7455,1992,3187,3514
529,529,900,4194,4959,4542,3984,5852,5681,4374,3847,3918,5232
530,530,900,3954,4908,2536,5544,2047,3172,4753,5003,4017,4483
531,531,900,3315,5287,3109,4096,3045,3167,4880,6368,7006,2438
532,532,900,5549,4245,3392,3219,5184,4208,2686,3217,3006,2963
533,533,900,3718,5039,4249,4616,4444,7001,6217,2360,4500,4937
534,534,900,4973,3554,3772,4126,6585,5844,5715,4626,4470,3712
535,535,900,6830,4030,6323,3079,4133,2749,5300,3790,5239,3442
536,536,900,5574,4547,5019,4561,3111,4966,3885,3744,3836,3357
537,537,900,8561,5296,3515,3260,5751,4244,2225,5261,4264,5734
538,538,900,4581,4872,5247,6569,2546,4307,3251,3168,3291,10393
539,539,900,5289,3583,4805,4968,3633,3890,2316,5180,2463,4953
540,540,900,3495,3566,5065,4410,5111,2610,4604,3185,5140,7236
541,541,900,3757,4527,2638,2399,3868,3571,3201,5699,2853,4608
542,542,900,4792,5698,4519,4530,3370,6420,7785,6798,4131,4602
543,543,900,2062,4247,2240,4987,5022,3870,4104,3103,5075,5969
544,544,900,2652,5627,3612,3806,4248,3413,6128,4796,3956,5348
545,545,900,4309,4001,4327,2949,3429,3731,3604,3504,6006,2504
546,546,900,3446,3078,3075,3193,5880,5070,2780,3964,4106,3511
547,547,900,3983,3487,6189,6560,4921,5811,2929,4853,3690,5197
548,548,900,5555,4222,6173,4457,6344,5274,6023,3264,6719,2909
549,549,900,3394,4309,2582,3945,4967,2377,2070,5729,3382,4413
550,550,900,3287,3118,3399,4309,4117,3850,4460,4004,3850,5216
551,551,900,4703,4416,3561,4315,2813,4271,4421,2967,2207,3509
552,552,900,4083,2365,5235,4128,3749,4878,7073,2700,2832,7221
553,553,900,3959,3530,2982,3335,5829,2843,3150,2636,7740,6006
554,554,900,4421,3039,4305,10457,3379,3086,5959,5690,3951,2061
555,555,900,2553,2631,5398,6802,5840,4933,2193,5074,4877,3752
556,556,900,4028,4897,4024,3206,3954,3748,6940,4996,4523,5900
557,557,900,2317,5535,6831,5384,4815,4513,4091,2809,3657,5701
558,558,900,4206,4727,5549,3790,5976,3162,2396,4012,3496,3627
559,559,900,2678,7614,4312,5985,4089,7550,2591,5815,4086,5191
560,560,900,3241,3647,5221,4806,2483,4781,2018,2592,4756,4433
561,561,900,2722,6936,2021,6138,4612,4148,5192,3494,3821,5368
562,562,900,4585,3071,2270,2524,3242,6334,6383,4748,6569,3690
563,563,900,3566,5618,7384,5733,6193,3457,3828,2782,5702,3400
564,564,900,4197,4069,4669,2326,7437,6710,4477,5267,5399,4181
565,565,900,5725,6770,2753,2028,3708,5733,3651,7740,4519,7924
566,566,900,4935,4077,3697,4082,5489,3748,4559,3556,2368,3380
567,567,900,3943,3601,3698,3984,5857,4776,3104,2854,5980,2882
568,568,900,4596,4022,4416,3694,2911,3992,7355,3982,5902,4268
569,569,900,2436,2994,5457,3323,6093,2197,2644,5670,3171,4903
570,570,900,6668,3593,7615,4310,4125,6775,5894,2324,5347,2645
571,571,900,3622,3717,6592,2830,3190,6192,3571,5042,5892,2672
572,572,900,4192,4280,3281,4032,1858,5909,7468,4205,4918,2764
573,573,900,2935,7156,4580,6268,3483,2911,2123,4641,4235,7010
574,574,900,2802,3215,2982,3307,2182,5489,6090,6687,7155,5689
575,575,900,2111,2655,4084,5191,3581,4078,4427,4539,3375,6139
576,576,900,4757,3796,4662,7308,4861,4550,4588,4968,5965,5795
577,577,900,5134,4056,3018,2803,4479,4858,2240,2719,3887,2854
578,578,900,4267,2687,4162,4151,3759,6742,4787,4648,5240,5069
579,579,900,4350,3311,4671,4210,4009,6489,4045,2743,4556,4062
580,580,900,4420,2674,4467,5119,5385,4879,2664,4782,2176,5569
581,581,900,2939,5243,4120,7306,2745,8143,5578,6711,3731,2424
582,582,900,3086,3563,4523,4577,3343,3546,2078,2919,4599,5389
583,583,900,4929,2856,5196,5666,8567,4589,2813,5923,4194,2485
584,584,900,1660,5603,4322,2955,6512,5984,5729,2644,5589,2450
585,585,900,3539,3805,4296,5390,2433,3042,7087,2038,4091,4878
586,586,900,4460,3312,5371,4800,2759,3265,2838,5229,3919,4062
587,587,900,3811,2283,3217,2767,4984,2240,3894,2065,4024,6694
588,588,900,3970,5123,2990,10769,2346,3614,4830,5332,2889,7666
589,589,900,4064,3064,3148,2656,5186,4123,5170,3615,3067,3787
590,590,900,5610,4753,6196,2977,5270,3469,5650,6641,3969,3713
591,591,900,3150,4064,3509,4752,4420,4258,3499,3133,2008,2592
592,592,900,5798,6660,4465,5222,5070,3579,2892,5741,3810,4077
593,593,900,5867,2666,4198,3739,1821,2924,3423,4484,4067,3991
594,594,900,2890,9559,3933,2389,7199,3242,4180,5446,4364,2482
595,595,900,6905,3474,5885,3438,5123,3160,3053,3637,3715,4605
596,596,900,2864,4981,4939,5769,3367,3959,3317,5713,5905,4090
597,597,900,3226,4570,8105,3980,3185,3928,5979,3417,5220,4324
598,598,900,3789,2399,5041,4626,4610,5825,1871,2622,4975,5564
599,599,900,3447,3676,2362,3051,2605,4104,8448,3176,2935,7130
600,600,900,4785,4561,3284,2671,6381,4111,3290,4185,5377,5489
601,601,900,3986,5362,6319,2809,4735,3778,4689,3723,4540,2978
602,602,900,2815,5364,3532,2977,2493,4185,7225,6072,6699,3749
603,603,900,6438,4712,3228,3213,5106,4798,5611,4774,4552,2667
604,604,900,4966,3675,3763,4118,3262,3771,5155,3852,2757,5278
605,605,900,4930,6036,4213,3788,4041,2836,3762,7614,3260,4751
606,606,900,2573,2875,3202,5778,4639,3320,4526,2761,4711,3303
607,607,900,4233,3176,2908,4317,3420,5178,5293,5482,5965,4750
608,608,900,3858,1938,6259,4956,4857,4339,4327,2192,2852,8063
609,609,900,5001,4626,3149,4138,5175,4333,3728,6409,5117,2516
610,610,900,6340,3659,3128,4319,2891,3130,2902,4846,4240,4184
611,611,900,3134,3758,4617,2999,2876,4873,4867,2498,5200,5783
612,612,900,6865,5249,5733,2907,3297,3120,1784,4214,4170,2123
613,613,900,1951,3803,4614,2020,7268,5686,5206,3013,3602,3095
614,614,900,3429,3610,3012,5491,5659,3463,4780,5517,4460,3469
615,615,900,5877,4069,6575,3816,6555,5203,2826,3064,2403,3811
616,616,900,4827,4648,5728,4949,4311,3282,4253,3550,6402,3120
617,617,900,2164,5388,2608,2589,3306,7546,4344,7079,4202,7463
618,618,900,5379,3042,2951,4619,5525,6120,5527,5482,6421,3820
619,619,900,4596,3802,3952,4515,3455,4183,3656,3155,4236,4399
620,620,900,7693,10433,4610,5541,6112,3932,4139,2120,2760,2760
621,621,900,5466,6757,3000,4433,4236,3274,3395,4522,1887,8400
622,622,900,2646,4736,3919,2900,3085,2648,3467,3933,3103,2602
623,623,900,2405,6296,11517,3148,3028,6438,2456,2601,3930,5206
624,624,900,5337,3984,3835,5508,3049,2144,5807,3278,6456,2625
625,625,900,4863,2248,3381,2273,2563,3758,4039,6010,4954,5315
626,626,900,5250,3186,5101,4444,3495,4129,4214,3446,5469,6858
627,627,900,4930,3300,5119,6275,3819,3589,2146,4068,6202,5357
628,628,900,4987,4048,4933,6964,4493,5057,2252,3147,12048,3117
629,629,900,2862,4011,5483,3368,4841,2476,4978,3413,6043,5937
630,630,900,4238,3396,2336,4132,5072,6376,4388,2931,4921,4838
631,631,900,5939,5464,6537,3433,2872,6401,5160,5623,3621,6089
632,632,900,5482,5095,5006,6600,3376,3151,6681,5076,4503,4274
633,633,900,4779,2973,1893,3631,2900,8913,3743,3829,5892,5938
634,634,900,2544,5045,2769,4341,4542,4862,4203,2849,3474,4173
635,635,900,3614,2910,3111,3861,2731,3425,4522,5354,7142,4307
636,636,900,4290,2884,6991,3003,4750,3068,5136,5451,4330,3144
637,637,900,2410,2452,7150,6556,5707,6703,3904,4181,5144,3620
638,638,900,3288,2006,3687,5657,3917,7055,3904,3582,6857,5502
639,639,900,2559,6057,8001,2553,3343,1906,3201,6549,5655,2405
640,640,900,4865,6257,2310,3443,7134,4996,4855,3649,4407,2729
641,641,900,2983,2409,5982,5472,6067,6128,4192,3263,3413,6781
642,642,900,3887,2728,3629,3193,5744,5653,3807,4152,3925,2263
643,643,900,3284,5630,5501,5357,2613,5814,6142,2895,4423,3747
644,644,900,2709,3486,5141,2648,2615,3934,3948,3698,4595,3816
645,645,900,2789,5582,4174,3248,4065,4653,4413,5447,4646,4714
646,646,900,2263,5447,4480,6112,2203,5107,4776,3221,3058,5467
647,647,900,4528,4071,3520,4128,2576,5877,4031,2681,3675,4809
648,648,900,2847,3930,2853,5112,3622,3580,3084,3911,6343,2117
649,649,900,3866,3753,3257,4141,5674,2191,4209,3794,3082,7016
650,650,900,5458,2896,3827,3269,3297,4273,4149,1874,5424,4284
651,651,900,2468,5597,3694,7276,4206,4469,4775,2465,4329,5043
652,652,900,3045,4503,3567,4149,3355,4138,4147,2521,5156,4498
653,653,900,2692,2870,6284,4674,3716,2379,5423,7273,3274,5814
654,654,900,3740,7198,3416,6103,6204,2387,3074,5094,4780,2091
655,655,900,4504,5381,6770,4505,4124,5683,4412,1986,4973,3179
656,656,900,4997,5649,3967,3982,2654,2080,4834,3203,5743,2821
657,657,900,3871,4388,3778,3198,6459,3710,4715,4953,5044,6516
658,658,900,3544,4774,1941,3653,4694,4835,2947,3859,3030,2962
659,659,900,4925,5209,10193,3065,2448,5149,3064,2162,4026,7298
660,660,900,2687,4646,5049,4317,4779,5328,6220,2769,4618,4458
661,661,900,2204,2952,5210,6040,2455,2318,4990,2812,7484,2310
662,662,900,5378,5057,4199,6461,4229,3741,4463,4898,4838,2536
663,663,900,5145,2977,3493,5675,4379,4277,5293,4475,2766,3629
664,664,900,4343,2988,2345,5005,5507,3943,2249,3341,6573,3595
665,665,900,3781,5255,7057,2639,4241,4027,5496,4725,5817,2378
666,666,900,6393,5010,7420,3312,3940,4554,4202,3080,6017,5240
667,667,900,1545,6106,3370,3174,2865,4597,2365,3573,2535,4497
668,668,900,5228,3506,2966,2467,4166,4957,3590,5595,4505,4567
669,669,900,5462,2847,6039,4288,6466,3257,3090,2719,4718,3628
670,670,900,4381,3292,3673,6524,4462,5434,2871,2204,5127,3241
671,671,900,5332,2321,7804,4280,3777,3782,3032,6203,5690,2900
672,672,900,3752,4366,5639,5261,6999,4100,2751,5386,5620,4294
673,673,900,5317,5310,7450,3534,5459,2845,5509,2852,5118,2671
674,674,900,5998,2931,4767,2572,2094,2954,5407,4594,4547,4005
675,675,900,3916,6557,4856,3139,5870,6304,2903,4096,2298,4733
676,676,900,3198,4867,4812,3589,8376,7333,3365,2942,5993,4701
677,677,900,4652,6257,6197,5486,3595,3778,2601,6525,5868,5073
678,678,900,2185,5214,4685,3116,3768,6988,2784,3534,5577,2424
679,679,900,2663,4311,4255,4449,2984,3346,3921,2730,4262,3479
680,680,900,4918,4490,3720,3838,3496,3956,3979,4639,2403,3322
681,681,900,4124,3906,4133,3202,4072,3115,4154,3026,2883,4361
682,682,900,6363,1872,4489,2483,1804,3339,4579,8129,7293,3712
683,683,900,6558,2651,5011,2506,4612,2879,5087,3467,7131,3068
684,684,900,5690,2402,7253,3120,3193,5797,3411,5898,4747,4058
685,685,900,6009,5591,2646,5268,3005,4359,3329,2911,4873,6730
686,686,900,5261,5762,5237,4128,8846,4305,3933,3362,5570,4415
687,687,900,7667,3162,4746,2896,8145,2110,5608,3373,2430,5714
688,688,900,7259,3869,4965,4782,4688,4199,5536,5084,3569,2390
689,689,900,5552,2731,2821,5637,4079,5606,3385,6346,3433,4688
690,690,900,4201,3343,4205,4545,5169,2601,3398,5164,5063,6113
691,691,900,6463,4908,3147,4091,6198,3540,4842,2885,3995,5879
692,692,900,5625,3511,3909,2845,6330,2001,5328,3343,4049,2057
693,693,900,5904,4789,2962,3918,6260,3770,3560,5465,2973,6041
694,694,900,5265,3498,4593,4348,5201,5359,6939,4550,6311,3515
695,695,900,3520,3976,3265,3558,2586,3152,2649,2432,3746,3980
696,696,900,4512,4881,3490,5282,5751,2771,4419,3678,4056,3911
697,697,900,5504,4544,3269,3354,6039,2713,3869,5637,4629,2859
698,698,900,5521,2572,5770,3834,2504,2676,2979,4841,3230,4642
699,699,900,3782,3107,6162,2670,3973,4764,2161,3632,2663,7168
700,700,900,7207,3872,3854,6294,4040,3752,3167,2567,5235,4260
701,701,900,4480,5297,6615,4327,2477,3322,4276,7114,4565,6761
702,702,900,2535,6272,7006,6454,2844,4795,3555,4608,4924,3055
703,703,900,4265,5489,2264,4091,4308,5048,2297,1680,2995,6509
704,704,900,5034,2304,5020,3297,1925,4792,3718,5550,3332,3158
705,705,900,4267,4831,2412,6360,2506,5068,4648,4040,3010,2241
706,706,900,3411,3282,3130,4488,6678,2756,4611,5993,5843,3527
707,707,900,6124,4360,4370,4931,3643,5551,5884,4190,5042,3558
708,708,900,6973,3890,5535,2132,4705,7733,3183,4233,5079,3060
709,709,900,5708,5967,3960,6946,2690,8579,1600,1500,4902,4939
710,710,900,2940,6132,4066,7010,4491,2519,4105,4540,5317,4201
711,711,900,5106,6916,6134,3758,2807,2683,4695,5957,5842,2808
712,712,900,4048,7953,4558,5544,3296,4513,5338,4824,3961,8074
713,713,900,2963,3891,4508,4042,2609,4763,2966,5555,3466,5485
714,714,900,4294,3049,2739,8195,3222,4348,2372,5444,4041,4266
715,715,900,2906,2162,4496,5254,4866,3346,3823,6990,9433,4991
